time[d],date,hour,debug1,debug2,debug3,debug4,debug5
961,1987-05-20,00:00:00.00,0.914863,0,0,0,1885.63
962,1987-05-21,00:00:00.00,0.914863,0,0,0,1885.63
963,1987-05-22,00:00:00.00,0.914863,0,0,0,1885.63
964,1987-05-23,00:00:00.00,0.914863,0,0,0,1885.63
965,1987-05-24,00:00:00.00,0.914863,0,0,0,1885.63
966,1987-05-25,00:00:00.00,0.914863,0,0,0,1885.63
967,1987-05-26,00:00:00.00,0.914863,0,0,0,1885.63
968,1987-05-27,00:00:00.00,0.914863,0,0,0,1885.63
969,1987-05-28,00:00:00.00,0.914863,0,0,0,1885.63
970,1987-05-29,00:00:00.00,0.914863,0,0,0,1885.63
971,1987-05-30,00:00:00.00,0.914863,0,0,0,1885.63
972,1987-05-31,00:00:00.00,0.914863,0,0,0,1885.63
973,1987-06-01,00:00:00.00,0.914863,0,0,0,1885.63
974,1987-06-02,00:00:00.00,0.914863,0,0,0,1885.63
975,1987-06-03,00:00:00.00,0.914863,0,0,0,1885.63
976,1987-06-04,00:00:00.00,0.914863,0,0,0,1885.63
977,1987-06-05,00:00:00.00,0.914863,0,0,0,1885.63
978,1987-06-06,00:00:00.00,0.914863,0,0,0,1885.63
979,1987-06-07,00:00:00.00,0.914863,0,0,0,1885.63
980,1987-06-08,00:00:00.00,0.914863,0,0,0,1885.63
981,1987-06-09,00:00:00.00,0.914863,0,0,0,1885.63
982,1987-06-10,00:00:00.00,0.914863,0,0,0,1885.63
983,1987-06-11,00:00:00.00,0.915092,0,0,0,1885.63
984,1987-06-12,00:00:00.00,0.914863,0,0,0,1885.63
985,1987-06-13,00:00:00.00,0.914863,0,0,0,1885.63
986,1987-06-14,00:00:00.00,0.914863,0,0,0,1885.63
987,1987-06-15,00:00:00.00,0.914863,0,0,0,1885.63
988,1987-06-16,00:00:00.00,0.914863,0,0,0,1885.63
989,1987-06-17,00:00:00.00,0.914863,0,0,0,1885.63
990,1987-06-18,00:00:00.00,0.914863,0,0,0,1885.63
991,1987-06-19,00:00:00.00,0.914863,0,0,0,1885.63
992,1987-06-20,00:00:00.00,0.91864,0,0,0,1885.63
993,1987-06-21,00:00:00.00,0.921508,0,0,0,1885.63
994,1987-06-22,00:00:00.00,0.914863,0,0,0,1885.63
995,1987-06-23,00:00:00.00,0.914863,0,0,0,1885.63
996,1987-06-24,00:00:00.00,0.914863,0,0,0,1885.63
997,1987-06-25,00:00:00.00,0.914863,0,0,0,1885.63
998,1987-06-26,00:00:00.00,0.916262,0,0,0,1885.63
999,1987-06-27,00:00:00.00,0.915779,0,0,0,1885.63
1000,1987-06-28,00:00:00.00,0.916997,0,0,0,1885.63
1001,1987-06-29,00:00:00.00,0.923106,0,0,0,1885.63
1002,1987-06-30,00:00:00.00,0.923992,0,0,0,1885.63
1003,1987-07-01,00:00:00.00,0.921177,0,0,0,1885.63
1004,1987-07-02,00:00:00.00,0.918068,0,0,0,1885.63
1005,1987-07-03,00:00:00.00,0.917903,0,0,0,1885.63
1006,1987-07-04,00:00:00.00,0.914863,0,0,0,1885.63
1007,1987-07-05,00:00:00.00,0.914863,0,0,0,1885.63
1008,1987-07-06,00:00:00.00,0.914863,0,0,0,1885.63
1009,1987-07-07,00:00:00.00,0.914863,0,0,0,1885.63
1010,1987-07-08,00:00:00.00,0.914863,0,0,0,1885.63
1011,1987-07-09,00:00:00.00,0.914863,0,0,0,1885.63
1012,1987-07-10,00:00:00.00,0.914863,0,0,0,1885.63
1013,1987-07-11,00:00:00.00,0.914863,0,0,0,1885.63
1014,1987-07-12,00:00:00.00,0.914863,0,0,0,1885.63
1015,1987-07-13,00:00:00.00,0.920188,0,0,0,1885.63
1016,1987-07-14,00:00:00.00,0.914863,0,0,0,1885.63
1017,1987-07-15,00:00:00.00,0.914863,0,0,0,1885.63
1018,1987-07-16,00:00:00.00,0.914863,0,0,0,1885.63
1019,1987-07-17,00:00:00.00,0.914863,0,0,0,1885.63
1020,1987-07-18,00:00:00.00,0.914863,0,0,0,1885.63
1021,1987-07-19,00:00:00.00,0.917441,0,0,0,1885.63
1022,1987-07-20,00:00:00.00,0.914863,0,0,0,1885.63
1023,1987-07-21,00:00:00.00,0.915976,0,0,0,1885.63
1024,1987-07-22,00:00:00.00,0.915571,0,0,0,1885.63
1025,1987-07-23,00:00:00.00,0.914863,0,0,0,1885.63
1026,1987-07-24,00:00:00.00,0.914863,0,0,0,1885.63
1027,1987-07-25,00:00:00.00,0.914863,0,0,0,1885.63
1028,1987-07-26,00:00:00.00,0.914863,0,0,0,1885.63
1029,1987-07-27,00:00:00.00,0.914863,0,0,0,1885.63
1030,1987-07-28,00:00:00.00,0.914863,0,0,0,1885.63
1031,1987-07-29,00:00:00.00,0.914863,0,0,0,1885.63
1032,1987-07-30,00:00:00.00,0.91689,0,0,0,1885.63
1033,1987-07-31,00:00:00.00,0.914863,0,0,0,1885.63
1034,1987-08-01,00:00:00.00,0.914863,0,0,0,1885.63
1035,1987-08-02,00:00:00.00,0.918267,0,0,0,1885.63
1036,1987-08-03,00:00:00.00,0.921976,0,0,0,1885.63
1037,1987-08-04,00:00:00.00,0.91825,0,0,0,1885.63
1038,1987-08-05,00:00:00.00,0.916952,0,0,0,1885.63
1039,1987-08-06,00:00:00.00,0.918905,0,0,0,1885.63
1040,1987-08-07,00:00:00.00,0.925995,0,0,0,1885.63
1041,1987-08-08,00:00:00.00,0.926513,0,0,0,1885.63
1042,1987-08-09,00:00:00.00,0.92314,0,0,0,1885.63
1043,1987-08-10,00:00:00.00,0.914863,0,0,0,1885.63
1044,1987-08-11,00:00:00.00,0.914863,0,0,0,1885.63
1045,1987-08-12,00:00:00.00,0.914863,0,0,0,1885.63
1046,1987-08-13,00:00:00.00,0.919501,0,0,0,1885.63
1047,1987-08-14,00:00:00.00,0.914863,0,0,0,1885.63
1048,1987-08-15,00:00:00.00,0.914863,0,0,0,1885.63
1049,1987-08-16,00:00:00.00,0.914863,0,0,0,1885.63
1050,1987-08-17,00:00:00.00,0.914863,0,0,0,1885.63
1051,1987-08-18,00:00:00.00,0.914863,0,0,0,1885.63
1052,1987-08-19,00:00:00.00,0.914863,0,0,0,1885.63
1053,1987-08-20,00:00:00.00,0.914863,0,0,0,1885.63
1054,1987-08-21,00:00:00.00,0.914863,0,0,0,1885.63
1055,1987-08-22,00:00:00.00,0.914863,0,0,0,1885.63
1056,1987-08-23,00:00:00.00,0.916925,0,0,0,1885.63
1057,1987-08-24,00:00:00.00,0.915477,0,0,0,1885.63
1058,1987-08-25,00:00:00.00,0.918339,0,0,0,1885.63
1059,1987-08-26,00:00:00.00,0.914863,0,0,0,1885.63
1060,1987-08-27,00:00:00.00,0.914863,0,0,0,1885.63
1061,1987-08-28,00:00:00.00,0.914863,0,0,0,1885.63
1062,1987-08-29,00:00:00.00,0.914863,0,0,0,1885.63
1063,1987-08-30,00:00:00.00,0.918041,0,0,0,1885.63
1064,1987-08-31,00:00:00.00,0.922411,0,0,0,1885.63
1065,1987-09-01,00:00:00.00,0.914863,0,0,0,1885.63
1066,1987-09-02,00:00:00.00,0.914863,0,0,0,1885.63
1067,1987-09-03,00:00:00.00,0.914863,0,0,0,1885.63
1068,1987-09-04,00:00:00.00,0.914863,0,0,0,1885.63
1069,1987-09-05,00:00:00.00,0.914863,0,0,0,1885.63
1070,1987-09-06,00:00:00.00,0.914863,0,0,0,1885.63
1071,1987-09-07,00:00:00.00,0.914863,0,0,0,1885.63
1072,1987-09-08,00:00:00.00,0.917566,0,0,0,1885.63
1073,1987-09-09,00:00:00.00,0.919624,0,0,0,1885.63
1074,1987-09-10,00:00:00.00,0.920279,0,0,0,1885.63
1075,1987-09-11,00:00:00.00,0.91991,0,0,0,1885.63
1076,1987-09-12,00:00:00.00,0.914863,0,0,0,1885.63
1077,1987-09-13,00:00:00.00,0.914863,0,0,0,1885.63
1078,1987-09-14,00:00:00.00,0.914863,0,0,0,1885.63
1079,1987-09-15,00:00:00.00,0.914863,0,0,0,1885.63
1080,1987-09-16,00:00:00.00,0.914863,0,0,0,1885.63
1081,1987-09-17,00:00:00.00,0.914863,0,0,0,1885.63
1082,1987-09-18,00:00:00.00,0.914863,0,0,0,1885.63
1083,1987-09-19,00:00:00.00,0.914863,0,0,0,1885.63
1084,1987-09-20,00:00:00.00,0.914863,0,0,0,1885.63
1085,1987-09-21,00:00:00.00,0.914863,0,0,0,1885.63
1086,1987-09-22,00:00:00.00,0.914863,0,0,0,1885.63
1087,1987-09-23,00:00:00.00,0.914863,0,0,0,1885.63
1088,1987-09-24,00:00:00.00,0.914863,0,0,0,1885.63
1089,1987-09-25,00:00:00.00,0.914863,0,0,0,1885.63
1090,1987-09-26,00:00:00.00,0.914863,0,0,0,1885.63
1091,1987-09-27,00:00:00.00,0.914863,0,0,0,1885.63
1092,1987-09-28,00:00:00.00,0.914863,0,0,0,1885.63
1093,1987-09-29,00:00:00.00,0.914863,0,0,0,1885.63
1094,1987-09-30,00:00:00.00,0.914863,0,0,0,1885.63
1095,1987-10-01,00:00:00.00,0.914863,0,0,0,1885.63
1096,1987-10-02,00:00:00.00,0.914863,0,0,0,1885.63
1097,1987-10-03,00:00:00.00,0.914863,0,0,0,1885.63
1098,1987-10-04,00:00:00.00,0.914863,0,0,0,1885.63
1099,1987-10-05,00:00:00.00,0.914863,0,0,0,1885.63
1100,1987-10-06,00:00:00.00,0.914863,0,0,0,1885.63
1101,1987-10-07,00:00:00.00,0.914863,0,0,0,1885.63
1102,1987-10-08,00:00:00.00,0.914863,0,0,0,1885.63
1103,1987-10-09,00:00:00.00,0.914863,0,0,0,1885.63
1104,1987-10-10,00:00:00.00,0.914863,0,0,0,1885.63
1105,1987-10-11,00:00:00.00,0.914863,0,0,0,1885.63
1106,1987-10-12,00:00:00.00,0.914863,0,0,0,1885.63
1107,1987-10-13,00:00:00.00,0.914863,0,0,0,1885.63
1108,1987-10-14,00:00:00.00,0.914863,0,0,0,1885.63
1109,1987-10-15,00:00:00.00,0.914863,0,0,0,1885.63
1110,1987-10-16,00:00:00.00,0.914863,0,0,0,1885.63
1111,1987-10-17,00:00:00.00,0.914863,0,0,0,1885.63
1112,1987-10-18,00:00:00.00,0.914863,0,0,0,1885.63
1113,1987-10-19,00:00:00.00,0.914863,0,0,0,1885.63
1114,1987-10-20,00:00:00.00,0.914863,0,0,0,1885.63
1115,1987-10-21,00:00:00.00,0.914863,0,0,0,1885.63
1116,1987-10-22,00:00:00.00,0.914863,0,0,0,1885.63
1117,1987-10-23,00:00:00.00,0.914863,0,0,0,1885.63
1118,1987-10-24,00:00:00.00,0.914863,0,0,0,1885.63
1119,1987-10-25,00:00:00.00,0.914863,0,0,0,1885.63
1120,1987-10-26,00:00:00.00,0.914863,0,0,0,1885.63
1121,1987-10-27,00:00:00.00,0.914863,0,0,0,1885.63
1122,1987-10-28,00:00:00.00,0.914863,0,0,0,1885.63
1123,1987-10-29,00:00:00.00,0.914863,0,0,0,1885.63
1124,1987-10-30,00:00:00.00,0.914863,0,0,0,1885.63
1125,1987-10-31,00:00:00.00,0.914863,0,0,0,1885.63
1126,1987-11-01,00:00:00.00,0.914863,0,0,0,1885.63
1127,1987-11-02,00:00:00.00,0.914863,0,0,0,1885.63
1128,1987-11-03,00:00:00.00,0.914863,0,0,0,1885.63
1129,1987-11-04,00:00:00.00,0.914863,0,0,0,1885.63
1130,1987-11-05,00:00:00.00,0.914863,0,0,0,1885.63
1131,1987-11-06,00:00:00.00,0.914863,0,0,0,1885.63
1132,1987-11-07,00:00:00.00,0.914863,0,0,0,1885.63
1133,1987-11-08,00:00:00.00,0.914863,0,0,0,1885.63
1134,1987-11-09,00:00:00.00,0.914863,0,0,0,1885.63
1135,1987-11-10,00:00:00.00,0.914863,0,0,0,1885.63
1136,1987-11-11,00:00:00.00,0.914863,0,0,0,1885.63
1137,1987-11-12,00:00:00.00,0.914863,0,0,0,1885.63
1138,1987-11-13,00:00:00.00,0.914863,0,0,0,1885.63
1139,1987-11-14,00:00:00.00,0.914863,0,0,0,1885.63
1140,1987-11-15,00:00:00.00,0.914863,0,0,0,1885.63
1141,1987-11-16,00:00:00.00,0.914863,0,0,0,1885.63
1142,1987-11-17,00:00:00.00,0.914863,0,0,0,1885.63
1143,1987-11-18,00:00:00.00,0.914863,0,0,0,1885.63
1144,1987-11-19,00:00:00.00,0.914863,0,0,0,1885.63
1145,1987-11-20,00:00:00.00,0.914863,0,0,0,1885.63
1146,1987-11-21,00:00:00.00,0.914863,0,0,0,1885.63
1147,1987-11-22,00:00:00.00,0.914863,0,0,0,1885.63
1148,1987-11-23,00:00:00.00,0.914863,0,0,0,1885.63
1149,1987-11-24,00:00:00.00,0.914863,0,0,0,1885.63
1150,1987-11-25,00:00:00.00,0.914863,0,0,0,1885.63
1151,1987-11-26,00:00:00.00,0.914863,0,0,0,1885.63
1152,1987-11-27,00:00:00.00,0.914863,0,0,0,1885.63
1153,1987-11-28,00:00:00.00,0.914863,0,0,0,1885.63
1154,1987-11-29,00:00:00.00,0.914863,0,0,0,1885.63
1155,1987-11-30,00:00:00.00,0.914863,0,0,0,1885.63
1156,1987-12-01,00:00:00.00,0.914863,0,0,0,1885.63
1157,1987-12-02,00:00:00.00,0.914863,0,0,0,1885.63
1158,1987-12-03,00:00:00.00,0.914863,0,0,0,1885.63
1159,1987-12-04,00:00:00.00,0.914863,0,0,0,1885.63
1160,1987-12-05,00:00:00.00,0.914863,0,0,0,1885.63
1161,1987-12-06,00:00:00.00,0.914863,0,0,0,1885.63
1162,1987-12-07,00:00:00.00,0.914863,0,0,0,1885.63
1163,1987-12-08,00:00:00.00,0.914863,0,0,0,1885.63
1164,1987-12-09,00:00:00.00,0.914863,0,0,0,1885.63
1165,1987-12-10,00:00:00.00,0.914863,0,0,0,1885.63
1166,1987-12-11,00:00:00.00,0.914863,0,0,0,1885.63
1167,1987-12-12,00:00:00.00,0.914863,0,0,0,1885.63
1168,1987-12-13,00:00:00.00,0.914863,0,0,0,1885.63
1169,1987-12-14,00:00:00.00,0.914863,0,0,0,1885.63
1170,1987-12-15,00:00:00.00,0.914863,0,0,0,1885.63
1171,1987-12-16,00:00:00.00,0.914863,0,0,0,1885.63
1172,1987-12-17,00:00:00.00,0.914863,0,0,0,1885.63
1173,1987-12-18,00:00:00.00,0.914863,0,0,0,1885.63
1174,1987-12-19,00:00:00.00,0.914863,0,0,0,1885.63
1175,1987-12-20,00:00:00.00,0.914863,0,0,0,1885.63
1176,1987-12-21,00:00:00.00,0.914863,0,0,0,1885.63
1177,1987-12-22,00:00:00.00,0.914863,0,0,0,1885.63
1178,1987-12-23,00:00:00.00,0.914863,0,0,0,1885.63
1179,1987-12-24,00:00:00.00,0.914863,0,0,0,1885.63
1180,1987-12-25,00:00:00.00,0.914863,0,0,0,1885.63
1181,1987-12-26,00:00:00.00,0.914863,0,0,0,1885.63
1182,1987-12-27,00:00:00.00,0.914863,0,0,0,1885.63
1183,1987-12-28,00:00:00.00,0.914863,0,0,0,1885.63
1184,1987-12-29,00:00:00.00,0.914863,0,0,0,1885.63
1185,1987-12-30,00:00:00.00,0.914863,0,0,0,1885.63
1186,1987-12-31,00:00:00.00,0.914863,0,0,0,1885.63
1187,1988-01-01,00:00:00.00,0.914863,0,0,0,1885.63
1188,1988-01-02,00:00:00.00,0.914863,0,0,0,1885.63
1189,1988-01-03,00:00:00.00,0.914863,0,0,0,1885.63
1190,1988-01-04,00:00:00.00,0.914863,0,0,0,1885.63
1191,1988-01-05,00:00:00.00,0.914863,0,0,0,1885.63
1192,1988-01-06,00:00:00.00,0.914863,0,0,0,1885.63
1193,1988-01-07,00:00:00.00,0.914863,0,0,0,1885.63
1194,1988-01-08,00:00:00.00,0.914863,0,0,0,1885.63
1195,1988-01-09,00:00:00.00,0.914863,0,0,0,1885.63
1196,1988-01-10,00:00:00.00,0.914863,0,0,0,1885.63
1197,1988-01-11,00:00:00.00,0.914863,0,0,0,1885.63
1198,1988-01-12,00:00:00.00,0.914863,0,0,0,1885.63
1199,1988-01-13,00:00:00.00,0.914863,0,0,0,1885.63
1200,1988-01-14,00:00:00.00,0.914863,0,0,0,1885.63
1201,1988-01-15,00:00:00.00,0.914863,0,0,0,1885.63
1202,1988-01-16,00:00:00.00,0.914863,0,0,0,1885.63
1203,1988-01-17,00:00:00.00,0.914863,0,0,0,1885.63
1204,1988-01-18,00:00:00.00,0.914863,0,0,0,1885.63
1205,1988-01-19,00:00:00.00,0.914863,0,0,0,1885.63
1206,1988-01-20,00:00:00.00,0.914863,0,0,0,1885.63
1207,1988-01-21,00:00:00.00,0.914863,0,0,0,1885.63
1208,1988-01-22,00:00:00.00,0.914863,0,0,0,1885.63
1209,1988-01-23,00:00:00.00,0.914863,0,0,0,1885.63
1210,1988-01-24,00:00:00.00,0.914863,0,0,0,1885.63
1211,1988-01-25,00:00:00.00,0.914863,0,0,0,1885.63
1212,1988-01-26,00:00:00.00,0.914863,0,0,0,1885.63
1213,1988-01-27,00:00:00.00,0.914863,0,0,0,1885.63
1214,1988-01-28,00:00:00.00,0.914863,0,0,0,1885.63
1215,1988-01-29,00:00:00.00,0.914863,0,0,0,1885.63
1216,1988-01-30,00:00:00.00,0.914863,0,0,0,1885.63
1217,1988-01-31,00:00:00.00,0.914863,0,0,0,1885.63
1218,1988-02-01,00:00:00.00,0.914863,0,0,0,1885.63
1219,1988-02-02,00:00:00.00,0.914863,0,0,0,1885.63
1220,1988-02-03,00:00:00.00,0.914863,0,0,0,1885.63
1221,1988-02-04,00:00:00.00,0.914863,0,0,0,1885.63
1222,1988-02-05,00:00:00.00,0.914863,0,0,0,1885.63
1223,1988-02-06,00:00:00.00,0.914863,0,0,0,1885.63
1224,1988-02-07,00:00:00.00,0.914863,0,0,0,1885.63
1225,1988-02-08,00:00:00.00,0.914863,0,0,0,1885.63
1226,1988-02-09,00:00:00.00,0.914863,0,0,0,1885.63
1227,1988-02-10,00:00:00.00,0.914863,0,0,0,1885.63
1228,1988-02-11,00:00:00.00,0.914863,0,0,0,1885.63
1229,1988-02-12,00:00:00.00,0.914863,0,0,0,1885.63
1230,1988-02-13,00:00:00.00,0.914863,0,0,0,1885.63
1231,1988-02-14,00:00:00.00,0.914863,0,0,0,1885.63
1232,1988-02-15,00:00:00.00,0.914863,0,0,0,1885.63
1233,1988-02-16,00:00:00.00,0.914863,0,0,0,1885.63
1234,1988-02-17,00:00:00.00,0.914863,0,0,0,1885.63
1235,1988-02-18,00:00:00.00,0.914863,0,0,0,1885.63
1236,1988-02-19,00:00:00.00,0.914863,0,0,0,1885.63
1237,1988-02-20,00:00:00.00,0.914863,0,0,0,1885.63
1238,1988-02-21,00:00:00.00,0.914863,0,0,0,1885.63
1239,1988-02-22,00:00:00.00,0.914863,0,0,0,1885.63
1240,1988-02-23,00:00:00.00,0.914863,0,0,0,1885.63
1241,1988-02-24,00:00:00.00,0.914863,0,0,0,1885.63
1242,1988-02-25,00:00:00.00,0.914863,0,0,0,1885.63
1243,1988-02-26,00:00:00.00,0.914863,0,0,0,1885.63
1244,1988-02-27,00:00:00.00,0.914863,0,0,0,1885.63
1245,1988-02-28,00:00:00.00,0.914863,0,0,0,1885.63
1246,1988-02-29,00:00:00.00,0.914863,0,0,0,1885.63
1247,1988-03-01,00:00:00.00,0.914863,0,0,0,1885.63
1248,1988-03-02,00:00:00.00,0.914863,0,0,0,1885.63
1249,1988-03-03,00:00:00.00,0.914863,0,0,0,1885.63
1250,1988-03-04,00:00:00.00,0.914863,0,0,0,1885.63
1251,1988-03-05,00:00:00.00,0.914863,0,0,0,1885.63
1252,1988-03-06,00:00:00.00,0.914863,0,0,0,1885.63
1253,1988-03-07,00:00:00.00,0.914863,0,0,0,1885.63
1254,1988-03-08,00:00:00.00,0.914863,0,0,0,1885.63
1255,1988-03-09,00:00:00.00,0.914863,0,0,0,1885.63
1256,1988-03-10,00:00:00.00,0.914863,0,0,0,1885.63
1257,1988-03-11,00:00:00.00,0.914863,0,0,0,1885.63
1258,1988-03-12,00:00:00.00,0.914863,0,0,0,1885.63
1259,1988-03-13,00:00:00.00,0.914863,0,0,0,1885.63
1260,1988-03-14,00:00:00.00,0.914863,0,0,0,1885.63
1261,1988-03-15,00:00:00.00,0.914863,0,0,0,1885.63
1262,1988-03-16,00:00:00.00,0.914863,0,0,0,1885.63
1263,1988-03-17,00:00:00.00,0.914863,0,0,0,1885.63
1264,1988-03-18,00:00:00.00,0.914863,0,0,0,1885.63
1265,1988-03-19,00:00:00.00,0.914863,0,0,0,1885.63
1266,1988-03-20,00:00:00.00,0.914863,0,0,0,1885.63
1267,1988-03-21,00:00:00.00,0.914863,0,0,0,1885.63
1268,1988-03-22,00:00:00.00,0.914863,0,0,0,1885.63
1269,1988-03-23,00:00:00.00,0.914863,0,0,0,1885.63
1270,1988-03-24,00:00:00.00,0.914863,0,0,0,1885.63
1271,1988-03-25,00:00:00.00,0.914863,0,0,0,1885.63
1272,1988-03-26,00:00:00.00,0.914863,0,0,0,1885.63
1273,1988-03-27,00:00:00.00,0.914863,0,0,0,1885.63
1274,1988-03-28,00:00:00.00,0.914863,0,0,0,1885.63
1275,1988-03-29,00:00:00.00,0.914863,0,0,0,1885.63
1276,1988-03-30,00:00:00.00,0.914863,0,0,0,1885.63
1277,1988-03-31,00:00:00.00,0.914863,0,0,0,1885.63
1278,1988-04-01,00:00:00.00,0.914863,0,0,0,1885.63
1279,1988-04-02,00:00:00.00,0.914863,0,0,0,1885.63
1280,1988-04-03,00:00:00.00,0.914863,0,0,0,1885.63
1281,1988-04-04,00:00:00.00,0.914863,0,0,0,1885.63
1282,1988-04-05,00:00:00.00,0.914863,0,0,0,1885.63
1283,1988-04-06,00:00:00.00,0.914863,0,0,0,1885.63
1284,1988-04-07,00:00:00.00,0.914863,0,0,0,1885.63
1285,1988-04-08,00:00:00.00,0.914863,0,0,0,1885.63
1286,1988-04-09,00:00:00.00,0.914863,0,0,0,1885.63
1287,1988-04-10,00:00:00.00,0.914863,0,0,0,1885.63
1288,1988-04-11,00:00:00.00,0.914863,0,0,0,1885.63
1289,1988-04-12,00:00:00.00,0.914863,0,0,0,1885.63
1290,1988-04-13,00:00:00.00,0.914863,0,0,0,1885.63
1291,1988-04-14,00:00:00.00,0.914863,0,0,0,1885.63
1292,1988-04-15,00:00:00.00,0.914863,0,0,0,1885.63
1293,1988-04-16,00:00:00.00,0.914863,0,0,0,1885.63
1294,1988-04-17,00:00:00.00,0.914863,0,0,0,1885.63
1295,1988-04-18,00:00:00.00,0.914863,0,0,0,1885.63
1296,1988-04-19,00:00:00.00,0.914863,0,0,0,1885.63
1297,1988-04-20,00:00:00.00,0.914863,0,0,0,1885.63
1298,1988-04-21,00:00:00.00,0.914863,0,0,0,1885.63
1299,1988-04-22,00:00:00.00,0.914863,0,0,0,1885.63
1300,1988-04-23,00:00:00.00,0.914863,0,0,0,1885.63
1301,1988-04-24,00:00:00.00,0.914863,0,0,0,1885.63
1302,1988-04-25,00:00:00.00,0.914863,0,0,0,1885.63
1303,1988-04-26,00:00:00.00,0.914863,0,0,0,1885.63
1304,1988-04-27,00:00:00.00,0.914863,0,0,0,1885.63
1305,1988-04-28,00:00:00.00,0.914863,0,0,0,1885.63
1306,1988-04-29,00:00:00.00,0.914863,0,0,0,1885.63
1307,1988-04-30,00:00:00.00,0.914863,0,0,0,1885.63
1308,1988-05-01,00:00:00.00,0.914863,0,0,0,1885.63
1309,1988-05-02,00:00:00.00,0.914863,0,0,0,1885.63
1310,1988-05-03,00:00:00.00,0.914863,0,0,0,1885.63
1311,1988-05-04,00:00:00.00,0.914863,0,0,0,1885.63
1312,1988-05-05,00:00:00.00,0.914863,0,0,0,1885.63
1313,1988-05-06,00:00:00.00,0.914863,0,0,0,1885.63
1314,1988-05-07,00:00:00.00,0.914863,0,0,0,1885.63
1315,1988-05-08,00:00:00.00,0.914863,0,0,0,1885.63
1316,1988-05-09,00:00:00.00,0.914863,0,0,0,1885.63
1317,1988-05-10,00:00:00.00,0.914863,0,0,0,1885.63
1318,1988-05-11,00:00:00.00,0.914863,0,0,0,1885.63
1319,1988-05-12,00:00:00.00,0.914863,0,0,0,1885.63
1320,1988-05-13,00:00:00.00,0.914863,0,0,0,1885.63
1321,1988-05-14,00:00:00.00,0.914863,0,0,0,1885.63
1322,1988-05-15,00:00:00.00,0.914863,0,0,0,1885.63
1323,1988-05-16,00:00:00.00,0.914863,0,0,0,1885.63
1324,1988-05-17,00:00:00.00,0.914863,0,0,0,1885.63
1325,1988-05-18,00:00:00.00,0.914863,0,0,0,1885.63
1326,1988-05-19,00:00:00.00,0.914863,0,0,0,1885.63
1327,1988-05-20,00:00:00.00,0.914863,0,0,0,1885.63
1328,1988-05-21,00:00:00.00,0.914863,0,0,0,1885.63
1329,1988-05-22,00:00:00.00,0.914863,0,0,0,1885.63
1330,1988-05-23,00:00:00.00,0.914863,0,0,0,1885.63
1331,1988-05-24,00:00:00.00,0.914863,0,0,0,1885.63
1332,1988-05-25,00:00:00.00,0.914863,0,0,0,1885.63
1333,1988-05-26,00:00:00.00,0.914863,0,0,0,1885.63
1334,1988-05-27,00:00:00.00,0.914863,0,0,0,1885.63
1335,1988-05-28,00:00:00.00,0.914863,0,0,0,1885.63
1336,1988-05-29,00:00:00.00,0.914863,0,0,0,1885.63
1337,1988-05-30,00:00:00.00,0.914863,0,0,0,1885.63
1338,1988-05-31,00:00:00.00,0.914863,0,0,0,1885.63
1339,1988-06-01,00:00:00.00,0.914863,0,0,0,1885.63
1340,1988-06-02,00:00:00.00,0.914863,0,0,0,1885.63
1341,1988-06-03,00:00:00.00,0.914863,0,0,0,1885.63
1342,1988-06-04,00:00:00.00,0.914863,0,0,0,1885.63
1343,1988-06-05,00:00:00.00,0.914863,0,0,0,1885.63
1344,1988-06-06,00:00:00.00,0.914863,0,0,0,1885.63
1345,1988-06-07,00:00:00.00,0.914863,0,0,0,1885.63
1346,1988-06-08,00:00:00.00,0.914863,0,0,0,1885.63
1347,1988-06-09,00:00:00.00,0.914863,0,0,0,1885.63
1348,1988-06-10,00:00:00.00,0.914863,0,0,0,1885.63
1349,1988-06-11,00:00:00.00,0.914863,0,0,0,1885.63
1350,1988-06-12,00:00:00.00,0.914863,0,0,0,1885.63
1351,1988-06-13,00:00:00.00,0.914863,0,0,0,1885.63
1352,1988-06-14,00:00:00.00,0.914863,0,0,0,1885.63
1353,1988-06-15,00:00:00.00,0.914863,0,0,0,1885.63
1354,1988-06-16,00:00:00.00,0.914863,0,0,0,1885.63
1355,1988-06-17,00:00:00.00,0.914863,0,0,0,1885.63
1356,1988-06-18,00:00:00.00,0.914863,0,0,0,1885.63
1357,1988-06-19,00:00:00.00,0.914863,0,0,0,1885.63
1358,1988-06-20,00:00:00.00,0.914863,0,0,0,1885.63
1359,1988-06-21,00:00:00.00,0.914863,0,0,0,1885.63
1360,1988-06-22,00:00:00.00,0.914863,0,0,0,1885.63
1361,1988-06-23,00:00:00.00,0.914863,0,0,0,1885.63
1362,1988-06-24,00:00:00.00,0.914863,0,0,0,1885.63
1363,1988-06-25,00:00:00.00,0.914863,0,0,0,1885.63
1364,1988-06-26,00:00:00.00,0.914863,0,0,0,1885.63
1365,1988-06-27,00:00:00.00,0.914863,0,0,0,1885.63
1366,1988-06-28,00:00:00.00,0.914863,0,0,0,1885.63
1367,1988-06-29,00:00:00.00,0.914863,0,0,0,1885.63
1368,1988-06-30,00:00:00.00,0.914863,0,0,0,1885.63
1369,1988-07-01,00:00:00.00,0.914863,0,0,0,1885.63
1370,1988-07-02,00:00:00.00,0.914863,0,0,0,1885.63
1371,1988-07-03,00:00:00.00,0.914863,0,0,0,1885.63
1372,1988-07-04,00:00:00.00,0.914863,0,0,0,1885.63
